iter  AnomalyNodeRemoved  LL
244 140576 -1852149.660702
245 99940 -1852128.001839
246 216073 -1852106.342976
247 153708 -1852084.684113
248 507425 -1852019.707523
249 529344 -1851998.048660
250 117547 -1851954.730934
251 330323 -1851933.072071
252 540511 -1851868.095482
253 158888 -1851846.436619
254 303002 -1851824.777756
255 49640 -1851781.460029
256 376904 -1851673.165714
257 223389 -1851543.212536
258 428594 -1851499.894809
259 33689 -1851456.577083
260 533998 -1851413.259357
261 545612 -1851369.941631
262 405999 -1851283.306179
263 538624 -1851239.988452
264 454613 -1851218.329589
265 117563 -1851131.694137
266 329564 -1851001.740958
267 105585 -1850958.423232
268 43418 -1850936.764369
269 55876 -1850915.105506
270 240289 -1850893.446643
271 462641 -1850698.516875
272 506341 -1850633.540286
273 425782 -1850503.587108
274 58414 -1850460.269381
275 292111 -1850351.975066
276 276949 -1850330.316203
277 314711 -1850265.339614
278 306816 -1850243.680751
279 444898 -1850222.021887
280 370471 -1850135.386435
281 412927 -1850113.727572
282 292153 -1849853.821215
283 511828 -1849788.844626
284 416488 -1849767.185763
285 467127 -1849745.526900
286 15139 -1849593.914858
287 346158 -1849528.938269
288 40301 -1849225.714186
289 249727 -1849204.055323
290 22697 -1849182.396459
291 425942 -1849117.419870
292 364668 -1849009.125555
293 65984 -1848965.807829
294 285111 -1848922.490102
295 233598 -1848814.195787
296 214227 -1848749.219198
297 272469 -1848727.560335
298 504644 -1848705.901472
299 321551 -1848684.242609
300 508979 -1848640.924882
301 360388 -1848554.289430
302 469762 -1848164.429895
303 125413 -1848012.817853
304 288603 -1847991.158990
305 511792 -1847947.841264
306 31949 -1847861.205811
307 445938 -1847796.229222
308 521072 -1847752.911496
309 501976 -1847687.934907
310 468259 -1847644.617181
311 176255 -1847601.299454
312 405780 -1847536.322865
313 326147 -1847276.416508
314 397195 -1847211.439919
315 309238 -1847168.122193
316 233266 -1847103.145604
317 82604 -1847081.486740
318 157418 -1847059.827877
319 468256 -1846951.533562
320 225560 -1846843.239247
321 225561 -1846669.968342
322 250418 -1846626.650616
323 250403 -1846496.697437
324 250406 -1846410.061985
325 314362 -1846388.403122
326 75401 -1846366.744259
327 402203 -1846345.085396
328 198118 -1846215.132217
329 105135 -1846085.179039
330 323542 -1846041.861312
331 307732 -1845976.884723
332 101333 -1845868.590408
333 351496 -1845803.613819
334 267730 -1845695.319503
335 530556 -1845673.660640
336 33150 -1845652.001777
337 16667 -1845478.730872
338 365443 -1845370.436557
339 250831 -1845283.801105
340 86085 -1845153.847926
341 136722 -1845067.212474
342 80371 -1844980.577021
343 182839 -1844958.918158
344 391096 -1844915.600432
345 120308 -1844807.306117
346 546612 -1844742.329527
347 209437 -1844699.011801
348 128220 -1844547.399760
349 249482 -1844482.423170
350 497911 -1844244.175677
351 123444 -1844157.540224
352 148483 -1844092.563635
353 307390 -1844049.245909
354 237891 -1843940.951593
355 257443 -1843875.975004
356 313697 -1843681.045236
357 259776 -1843529.433195
358 388660 -1843442.797743
359 175162 -1843421.138879
360 222138 -1843377.821153
361 138321 -1843312.844564
362 394727 -1843182.891386
363 138182 -1843161.232522
364 502092 -1843009.620481
365 255882 -1842987.961618
366 372798 -1842922.985029
367 388157 -1842814.690713
368 122783 -1842749.714124
369 388163 -1842706.396398
370 288153 -1842684.737535
371 184623 -1842641.419808
372 378391 -1842619.760945
373 421061 -1842576.443219
374 174500 -1842533.125493
375 321504 -1842446.490041
376 252192 -1842381.513451
377 189337 -1842229.901410
378 22738 -1842099.948231
379 311705 -1841991.653916
380 544500 -1841969.995053
381 413635 -1841926.677327
382 305361 -1841623.453244
383 403998 -1841558.476654
384 112470 -1841341.888023
385 545676 -1841211.934845
386 548367 -1841125.299393
387 546158 -1840887.051899
388 108161 -1840800.416446
389 545675 -1840713.780994
390 545677 -1840670.463268
391 544451 -1840627.145542
392 198232 -1840562.168952
393 493966 -1840475.533500
394 512396 -1840432.215774
395 540997 -1840345.580322
396 131088 -1840280.603732
397 500115 -1840237.286006
398 334954 -1840193.968280
399 239915 -1840172.309417
400 199777 -1839955.720786
401 317132 -1839890.744197
402 365360 -1839652.496703
403 317136 -1839587.520114
404 419492 -1839522.543525
405 359583 -1839435.908072
406 10414 -1839305.954894
407 514288 -1839240.978304
408 108080 -1839176.001715
409 410163 -1838721.165590
410 277792 -1838677.847864
411 277793 -1838656.189001
412 194071 -1838569.553549
413 478075 -1838547.894686
414 541242 -1838504.576960
415 124325 -1838136.376287
416 186296 -1838114.717424
417 199778 -1838071.399698
418 365357 -1838028.081972
419 92154 -1837898.128793
420 68024 -1837854.811067
421 492028 -1837833.152204
422 410150 -1837681.540162
423 410152 -1837486.610395
424 443698 -1837443.292669
425 449258 -1837421.633805
426 46556 -1837399.974942
427 213614 -1837356.657216
428 211240 -1837291.680627
429 234811 -1837183.386312
430 55001 -1837161.727448
431 251267 -1837140.068585
432 162630 -1837053.433133
433 536923 -1837010.115407
434 497949 -1836945.138818
435 8268 -1836923.479955
436 153311 -1836815.185639
437 419514 -1836685.232461
438 353549 -1836598.597008
439 474112 -1836360.349514
440 169419 -1836187.078610
441 502628 -1836122.102020
442 332135 -1836035.466568
443 395227 -1835905.513390
444 373569 -1835862.195663
445 36892 -1835840.536800
446 148655 -1835797.219074
447 330579 -1835775.560211
448 191596 -1835732.242485
449 234834 -1835710.583622
450 347516 -1835688.924759
451 278554 -1835623.948170
452 157426 -1835537.312717
453 2707 -1835515.653854
454 186671 -1835385.700676
455 99733 -1835320.724086
456 441433 -1835277.406360
457 94880 -1835212.429771
458 350996 -1835060.817729
459 309643 -1835039.158866
460 35694 -1834995.841140
461 415104 -1834909.205688
462 57342 -1834800.911372
463 355815 -1834757.593646
464 504143 -1834735.934783
465 143041 -1834692.617057
466 143053 -1834670.958194
467 330155 -1834627.640468
468 66212 -1834584.322742
469 416457 -1834541.005015
470 5718 -1834454.369563
471 435072 -1834367.734111
472 526544 -1834194.463206
473 276553 -1834151.145480
474 359853 -1834129.486617
475 520474 -1834107.827754
476 296182 -1834086.168891
477 332917 -1834064.510028
478 422816 -1834042.851165
479 213991 -1833956.215712
480 450434 -1833891.239123
481 11762 -1833826.262534
482 480134 -1833717.968218
483 155724 -1833588.015040
484 524964 -1833328.108683
485 473768 -1833219.814367
486 136468 -1833111.520052
487 134035 -1833089.861189
488 116256 -1833046.543463
489 447711 -1833024.884600
490 7819 -1833003.225737
491 334834 -1832938.249147
492 327147 -1832894.931421
493 322055 -1832873.272558
494 154460 -1832786.637106
495 19556 -1832764.978243
496 70544 -1832743.319380
497 442821 -1832700.001653
498 227716 -1832310.142118
499 491924 -1832158.530076
500 548099 -1832006.918035
