iter  AnomalyNodeRemoved  LL
432 478386 -2841445.292112
433 34244 -2841332.968465
434 363434 -2841265.574278
435 537343 -2841198.180090
436 83594 -2841153.250631
437 413504 -2840995.997526
438 314458 -2840928.603338
439 459584 -2840883.673880
440 35989 -2840816.279692
441 159143 -2840726.420775
442 527183 -2840659.026587
443 85105 -2840569.167670
444 419005 -2840546.702940
445 197283 -2840501.773482
446 101077 -2840434.379294
447 347812 -2840389.449835
448 230835 -2840322.055648
449 425550 -2840299.590918
450 289012 -2840277.126189
451 289028 -2840232.196730
452 200485 -2840209.732001
453 506751 -2840164.802543
454 90268 -2840097.408355
455 187819 -2840052.478896
456 137920 -2840030.014167
457 198908 -2839985.084708
458 375129 -2839917.690520
459 170283 -2839895.225791
460 443834 -2839850.296333
461 515814 -2839760.437415
462 452115 -2839670.578498
463 70250 -2839648.113769
464 463900 -2839535.790123
465 319884 -2839445.931205
466 270636 -2839423.466476
467 403447 -2839401.001747
468 342516 -2839378.537018
469 543620 -2839356.072288
470 367681 -2839333.607559
471 471701 -2839288.678100
472 243389 -2839266.213371
473 464623 -2839176.354454
474 430373 -2839086.495537
475 184137 -2838996.636620
476 303217 -2838929.242432
477 159169 -2838884.312973
478 435758 -2838861.848244
479 476467 -2838816.918785
480 307442 -2838794.454056
481 485644 -2838704.595139
482 222829 -2838682.130410
483 373828 -2838659.665680
484 20972 -2838614.736222
485 140284 -2838592.271493
486 272251 -2838569.806763
487 397011 -2838547.342034
488 325089 -2838502.412575
489 273227 -2838479.947846
490 317368 -2838345.159470
491 144697 -2838300.230012
492 447582 -2838255.300553
493 208126 -2838187.906365
494 255914 -2838142.976907
495 127616 -2838120.512178
496 526464 -2838030.653260
497 421036 -2837918.329614
498 516396 -2837895.864885
499 192037 -2837873.400155
500 260336 -2837828.470697
