iter  AnomalyNodeRemoved  LL
240 147091 -2343145.636656
241 350506 -2343102.010778
242 165614 -2343080.197839
243 87129 -2342992.946082
244 243158 -2342971.133142
245 323988 -2342883.881386
246 463294 -2342774.816689
247 539229 -2342709.377872
248 391609 -2342643.939054
249 37848 -2342578.500237
250 450112 -2342556.687297
251 294593 -2342491.248480
252 365285 -2342382.183784
253 201878 -2342294.932027
254 206513 -2342229.493209
255 212121 -2342185.867331
256 381652 -2342142.241452
257 207803 -2342098.615574
258 217024 -2342076.802634
259 44915 -2341989.550878
260 495791 -2341880.486181
261 361746 -2341836.860303
262 543739 -2341749.608546
263 393747 -2341727.795607
264 356856 -2341684.169728
265 95979 -2341662.356789
266 219662 -2341575.105032
267 354275 -2341531.479154
268 477731 -2341487.853275
269 79973 -2341466.040336
270 126666 -2341422.414458
271 115452 -2341335.162701
272 205693 -2341226.098005
273 126668 -2341117.033309
274 356109 -2341095.220370
275 212946 -2341073.407430
276 14739 -2341007.968613
277 217171 -2340986.155673
278 426707 -2340877.090977
279 42761 -2340855.278038
280 455994 -2340833.465099
281 387236 -2340789.839220
282 102756 -2340724.400403
283 58894 -2340637.148646
284 310513 -2340615.335707
285 244872 -2340549.896889
286 393109 -2340506.271011
287 21489 -2340440.832193
288 372117 -2340375.393375
289 468624 -2340266.328679
290 433138 -2340179.076922
291 20529 -2340091.825165
292 184511 -2340026.386348
293 287540 -2339982.760469
294 503259 -2339917.321652
295 391855 -2339808.256956
296 401816 -2339764.631077
297 445165 -2339742.818138
298 372444 -2339721.005199
299 457072 -2339677.379320
300 205959 -2339633.753442
301 457085 -2339590.127563
302 521619 -2339459.249928
303 166963 -2339437.436989
304 501535 -2339350.185232
305 380282 -2339306.559353
306 300598 -2339197.494657
307 4062 -2339088.429961
308 370973 -2339066.617022
309 324597 -2338979.365265
310 188720 -2338935.739387
311 300590 -2338761.235873
312 34120 -2338586.732359
313 444342 -2338434.041785
314 33551 -2338390.415906
315 219207 -2338324.977089
316 451794 -2338281.351210
317 300584 -2338259.538271
318 184680 -2338237.725332
319 153101 -2338085.034757
320 474944 -2337954.157122
321 432858 -2337888.718304
322 44293 -2337779.653608
323 337774 -2337692.401851
324 330501 -2337670.588912
325 470674 -2337605.150094
326 430006 -2337561.524216
327 192051 -2337430.646580
328 455807 -2337343.394824
329 523251 -2337256.143067
330 117366 -2337125.265431
331 117367 -2336972.574857
332 117377 -2336907.136039
333 237443 -2336885.323100
334 148423 -2336754.445465
335 451280 -2336623.567829
336 13857 -2336536.316072
337 82953 -2336470.877255
338 369409 -2336405.438437
339 148417 -2336361.812559
340 477597 -2336296.373741
341 260312 -2336274.560802
342 85822 -2336100.057288
343 128502 -2336012.805531
344 258639 -2335729.237321
345 314756 -2335467.482051
346 269135 -2335402.043233
347 1910 -2335380.230294
348 444754 -2335292.978537
349 495450 -2335205.726780
350 310796 -2335183.913841
351 151387 -2335162.100902
352 243427 -2334878.532692
353 132201 -2334856.719752
354 230056 -2334725.842117
355 393433 -2334507.712725
356 60479 -2334398.648029
357 152644 -2334355.022150
358 152321 -2334267.770394
359 497931 -2334180.518637
360 243423 -2334158.705697
361 263030 -2334093.266880
362 72053 -2334049.641001
363 511258 -2334027.828062
364 545898 -2333962.389244
365 214875 -2333940.576305
366 375951 -2333787.885731
367 509889 -2333678.821035
368 440803 -2333613.382217
369 460299 -2333547.943399
370 365066 -2333504.317521
371 19887 -2333438.878703
372 422566 -2333373.439886
373 173736 -2333351.626946
374 542404 -2333286.188129
375 190192 -2333198.936372
376 195799 -2333155.310493
377 310504 -2333133.497554
378 126348 -2333089.871676
379 198625 -2333068.058736
380 528173 -2333024.432858
381 62993 -2333002.619919
382 98602 -2332893.555223
383 123182 -2332849.929344
384 131494 -2332806.303466
385 196124 -2332740.864648
386 333585 -2332631.799952
387 393071 -2332588.174074
388 322660 -2332500.922317
389 541773 -2332413.670560
390 541774 -2332348.231742
391 97194 -2332304.605864
392 464256 -2332260.979985
393 16427 -2332239.167046
394 160934 -2332151.915289
395 252631 -2332021.037654
396 184001 -2331933.785897
397 310924 -2331890.160019
398 311696 -2331846.534140
399 508508 -2331824.721201
400 167798 -2331802.908262
401 167799 -2331453.901234
402 468336 -2331323.023599
403 74782 -2331235.771842
404 842 -2331170.333024
405 222128 -2331017.642450
406 97874 -2330930.390693
407 502776 -2330843.138936
408 13095 -2330777.700118
409 167806 -2330690.448361
410 93617 -2330515.944848
411 167802 -2330428.693091
412 13123 -2330385.067212
413 167801 -2330319.628395
414 13121 -2330297.815455
415 446488 -2330254.189577
416 167811 -2330145.124881
417 502824 -2330057.873124
418 167426 -2330014.247246
419 485348 -2329992.434306
420 361621 -2329926.995489
421 288092 -2329839.743732
422 372631 -2329708.866096
423 194100 -2329643.427279
424 20879 -2329490.736704
425 372637 -2329468.923765
426 322414 -2329403.484947
427 346530 -2329338.046130
428 371662 -2329250.794373
429 441696 -2329185.355555
430 340340 -2329141.729677
431 451962 -2329119.916738
432 102751 -2329032.664981
433 280497 -2328945.413224
434 365061 -2328901.787345
435 33373 -2328879.974406
436 329503 -2328814.535588
437 173342 -2328770.909710
438 71571 -2328749.096771
439 423279 -2328705.470892
440 172687 -2328683.657953
441 334308 -2328378.276804
442 373379 -2328312.837986
443 425194 -2328269.212108
444 172138 -2328181.960351
445 506197 -2328029.269777
446 523533 -2327985.643898
447 353206 -2327898.392141
448 310433 -2327745.701567
449 310436 -2327680.262749
450 526651 -2327658.449810
451 58373 -2327614.823931
452 360694 -2327353.068661
453 490119 -2327265.816904
454 30791 -2327113.126329
455 434414 -2327069.500451
456 336532 -2326916.809876
457 336525 -2326873.183998
458 336526 -2326829.558119
459 286436 -2326742.306362
460 447197 -2326676.867545
461 490123 -2326589.615788
462 536803 -2326480.551092
463 246699 -2326436.925213
464 290006 -2326349.673457
465 494429 -2326262.421700
466 44431 -2326175.169943
467 108094 -2326131.544064
468 469547 -2326109.731125
469 370049 -2326022.479368
470 62812 -2326000.666429
471 378854 -2325978.853490
472 159159 -2325935.227611
473 294762 -2325913.414672
474 405788 -2325869.788794
475 474845 -2325826.162915
476 538673 -2325804.349976
477 405786 -2325782.537037
478 474878 -2325695.285280
479 401742 -2325608.033523
480 441753 -2325542.594705
481 177145 -2325477.155888
482 426287 -2325368.091192
483 112416 -2325215.400617
484 450130 -2325193.587678
485 241485 -2325084.522982
486 269112 -2325019.084164
487 516988 -2324997.271225
488 282855 -2324975.458286
489 255943 -2324931.832407
490 492807 -2324888.206529
491 511732 -2324866.393590
492 326416 -2324800.954772
493 388873 -2324757.328893
494 430920 -2324735.515954
495 388874 -2324713.703015
496 128383 -2324691.890076
497 8843 -2324670.077137
498 401574 -2324648.264197
499 213201 -2324604.638319
500 364677 -2324517.386562
