iter  AnomalyNodeRemoved  LL
405 280380 -1477513.961179
406 397941 -1477492.596839
407 517642 -1477364.410799
408 125352 -1477278.953439
409 496193 -1477214.860418
410 180921 -1477172.131738
411 280065 -1477150.767398
412 447225 -1477129.403058
413 127096 -1477108.038718
414 519407 -1477065.310038
415 265049 -1477022.581358
416 2399 -1477001.217018
417 542473 -1476979.852678
418 21212 -1476851.666638
419 212875 -1476702.116257
420 424246 -1476659.387577
421 87241 -1476638.023237
422 501274 -1476573.930217
423 127242 -1476552.565877
424 116034 -1476531.201537
425 291934 -1476509.837197
426 105939 -1476488.472857
427 99590 -1476424.379837
428 366122 -1476381.651157
429 122171 -1476360.286817
430 426797 -1476317.558137
431 73581 -1476296.193797
432 52219 -1476274.829457
433 529519 -1476253.465117
434 248605 -1476232.100776
435 362593 -1476210.736436
436 519145 -1476189.372096
437 530555 -1476168.007756
438 150847 -1476146.643416
439 368115 -1476125.279076
440 74338 -1476103.914736
441 531407 -1476082.550396
442 105233 -1476039.821716
443 226151 -1476018.457376
444 743 -1475997.093036
445 377904 -1475933.000016
446 72671 -1475911.635676
447 31898 -1475890.271336
448 424233 -1475847.542656
449 38100 -1475783.449636
450 322375 -1475762.085296
451 332066 -1475676.627935
452 518819 -1475591.170575
453 207760 -1475569.806235
454 524984 -1475548.441895
455 171738 -1475462.984535
456 386377 -1475441.620195
457 61090 -1475398.891515
458 117078 -1475313.434155
459 212567 -1475270.705475
460 504407 -1475249.341135
461 249601 -1475227.976794
462 245953 -1475185.248114
463 405825 -1475142.519434
464 3374 -1474886.147354
465 320526 -1474843.418674
466 502218 -1474779.325654
467 499963 -1474715.232633
468 532566 -1474629.775273
469 475202 -1474608.410933
470 499964 -1474587.046593
471 387373 -1474544.317913
472 318653 -1474501.589233
473 101888 -1474458.860553
474 401981 -1474437.496213
475 37274 -1474266.581493
476 192906 -1474223.852812
477 301127 -1474181.124132
478 426347 -1474138.395452
479 289313 -1474117.031112
480 139458 -1474095.666772
481 406406 -1474052.938092
482 340375 -1474010.209412
483 203660 -1473988.845072
484 44970 -1473967.480732
485 422314 -1473924.752052
486 320053 -1473882.023372
487 284830 -1473860.659032
488 327007 -1473839.294692
489 162236 -1473796.566012
490 440498 -1473775.201672
491 237212 -1473753.837332
492 139156 -1473732.472992
493 146522 -1473668.379971
494 245611 -1473647.015631
495 391686 -1473625.651291
496 393844 -1473604.286951
497 283576 -1473582.922611
498 522377 -1473540.193931
499 516078 -1473454.736571
500 314762 -1473412.007891
